wikidata_id,name,kind,start,country,image,sitelinks
Q124720,Limbonic Art,group,1993,Norway,,17
Q2444651,Limewax,person,2005,Kingdom of the Netherlands,Limewax-therapy.JPG,5
Q240767,Limp Bizkit,group,1994,United States,Limp Bizkit au Hellfest 2015.jpg,65
Q6549903,Limp Wrist,group,1998,United States,Limpwrist1.jpg,5
Q10318415,Limão com Mel,group,,Brazil,,2
Q538395,Linda Perhacs,person,1969,United States,Linda Perhacs 06 B&W.jpg,11
Q229375,Linda Ronstadt,person,1967,United States,Secretary Pompeo Welcomes the 2019 Kennedy Center Honors Awardees to the State Department (49187498138) (cropped).jpg,60
Q2409682,Lindigo,group,1999,France,,2
Q1454359,Lindisfarne,group,1970,United Kingdom,LindisfarneLive1991.jpg,14
Q1363881,Lindstrøm,person,2003,Norway,Hans-Peter Lindstrom live 2011.jpg,9
Q690543,Link 80,group,1993,United States,Link80LiveatGilman.jpg,5
Q252248,Link Wray,person,1956,United States,Link Wray - 3-8-03 Photo by Anthony Pepitone.jpg,35
Q261,Linkin Park,group,1996,United States,Linkin Park - From Zero Lead Press Photo - James Minchin III.jpg,117
Q557775,Linton Kwesi Johnson,person,1978,Jamaica,Linton Kwesi Johnson (1756331326).jpg,22
Q26695,Lionel Richie,person,1968,United States,Lionel Richie 2017.jpg,72
Q1628382,Lionrock,group,1991,United Kingdom,,5
Q2909630,Lipa Schmeltzer,person,1998,United States,LlPA.jpg,6
Q3242293,Liquid Liquid,group,1980,United States,,4
Q3242296,Liquid Soul,group,1993,United States,Liquid Soul 20th Anniversary Show Stage.jpg,4
Q5976888,Liran' Roll,group,1991,Mexico,,1
Q6558178,Lisa Lashes,person,1996,United Kingdom,Lisa Lashes.jpg,3
Q1165645,Lisa Lisa and Cult Jam,group,1985,United States,"Lisa Lisa, American singer.jpg",11
Q178943,Little Boots,person,2005,United Kingdom,Little Boots (singer).jpg,26
Q450080,Little Eva,person,1962,United States,Little Eva 1962.jpg,24
Q6650524,Little Joe,person,1955,United States,,2
Q153802,Little Milton,person,1953,United States,LittleMilton.png,18
Q82222,Little Richard,person,1951,United States,Little Richard in 2007 (cropped).jpg,67
Q380261,Little Walter,person,1945,United States,Little Walter.JPG,31
Q6653482,Liu Dehai,person,1963,People's Republic of China,"Dehai Liu, un grand maître du Pipa au musée Guimet (5153867190).jpg",7
Q715384,Liu Tianhua,person,1895,Republic of China,刘天华.jpg,12
Q165714,Live,group,1988,United States,Live Chili Cookoff 2008.jpg,21
Q1478077,Living Colour,group,1984,United States,Loz livingcolour mmm.png,29
Q730248,Living Sacrifice,group,1989,United States,,9
Q958578,Lloyd Price,person,1933,United States,LloydPrice1996.jpg,23
Q7999,Lluís Llach,person,1965,Spain,Investidura de Lluís Llach i Miquel Martí i Pol (38338293204).jpg,36
Q112939308,Loaded Lux,person,1983,United States,,0
Q1966715,Loefah,person,1980,United Kingdom,,2
Q2446878,Logistics,person,2004,United Kingdom,,8
Q141266051,Logos,person,,United Kingdom,,0
Q6668481,Lojze Slak,person,1947,Socialist Federal Republic of Yugoslavia,Slak lojze DYK.jpg,8
Q90811030,Loketo,group,1986,Republic of the Congo,,3
Q297703,Lola Beltrán,person,1940,Mexico,"Lola Beltrán portrait, c. 1956 (cropped).jpg",21
Q242084,Lola Flores,person,1939,Spain,Lola Flores en 1954 (cropped).jpg,42
Q236497,Loleatta Holloway,person,1967,United States,"Loleatta Holloway sings 'Our Love', 1973.jpg",21
Q1858715,London Elektricity,person,1996,United Kingdom,London Elektricity.jpg,9
Q120835122,London Jazz Composers Orchestra,group,1970,United Kingdom,,0
Q2011936,Lonesome Sundown,person,1980,United States,,5
Q27743,Lonnie Donegan,person,1949,United Kingdom,LonnieDonegan1956.jpg,24
Q1242553,Lonnie Liston Smith,person,1963,United States,Lonnie Liston Smith Glastonbury 2009-1.jpg,11
Q16866644,Look Blue Go Purple,group,1983,,,3
Q6675941,Loose Ends,group,1980,United Kingdom,,2
Q11762576,Lord Flea,person,1949,Jamaica,,4
Q6679405,Lord Huron,group,2010,United States,Lord Huron.jpg,18
Q375888,Lord Invader,person,1914,British Empire,"(Portrait of Calypso, between 1938 and 1948) (LOC) (5189345267).jpg",6
Q938082,Lord Kitchener,person,1922,Trinidad and Tobago,1945 - Lord Kitchener.jpg,6
Q6679777,Lord Melody,person,1926,,,1
Q13476175,Lorde,person,2009,New Zealand,Lorde Glasto2025-9 (cropped).jpg,75
Q1786810,Lords of Acid,group,1988,Belgium,Lords of Acid.jpg,11
Q274562,Loreena McKennitt,person,1985,Canada,Loreena McKennitt (cropped).jpg,49
Q1418687,Lorenzo Palacios Quispe,person,1950,Peru,Chacalon.jpg,5
Q272931,Loretta Lynn,person,1959,United States,Loretta Lynn LCCN2021643178 (cropped).jpg,50
Q17125981,Lorna Shore,group,2010,United States,"Lorna Shore live at Dissonance Festival, Padua - August 17th, 2022.jpg",17
Q5980597,Los Alegres de Terán,group,1948,Mexico,,4
Q9023870,Los Amaya,group,1969,Spain,,5
Q6682540,Los Bukis,group,1975,Mexico,"Los Bukis — American Family Insurance Amphitheater, Milwaukee (2023).jpg",4
Q5979474,Los Carabajal,group,1967,Argentina,Los Carabajal - Vamos a andar la noche - 1973.jpg,1
Q111174445,Los Carrangueros de Ráquira,group,,Colombia,,0
Q1041947,Los Chalchaleros,group,1948,Argentina,Los Chalchaleros - 1965.jpg,9
Q5979530,Los Chileneros,group,1967,Chile,,1
Q51557893,Los Cojolites,group,1997,,LosCojolitesTeatro.jpg,2
Q5979601,Los Corraleros de Majagual,group,1962,Colombia,Los corraleros de Majagual-1.jpg,5
Q5979618,Los Cuatro Huasos,group,1927,Chile,,1
Q109522010,Los de Las Condes,group,1964,Chile,,0
Q6683393,Los de Ramón,group,,Chile,,2
Q5979655,Los Destellos,group,1966,Peru,,5
Q6553529,Los Fronterizos,group,1953,Argentina,Los Fronterizos - Album 25 años - 1979 - Madeo (izq) - Moreno (abajo) - Lopez (dcha).jpg,6
Q3259789,Los Gaiteros de San Jacinto,group,1940,Colombia,Gaiteros.JPG,5
Q1582170,Los Hermanos Rosario,group,1978,Dominican Republic,,9
Q9024019,Los Hermanos Ábalos,group,1939,Argentina,,3
Q6270848,Los Huasos Quincheros,group,1937,Chile,Huasos Quincheros Templo Votivo 2.jpg,4
Q16866646,Los Invasores de Nuevo León,group,,,,1
Q1870545,Los Jaivas,group,1963,Chile,Los jaivas.jpg,16
Q370400,Los Lobos,group,1973,United States,LosLobos.jpg,21
Q11689555,Los Manolos,group,1989,Spain,Los Manolos 3.jpg,4
Q1744189,Los Mirlos,group,1973,Peru,Los Mirlos @ Muffatwerk.jpg,5
Q9024079,Los Morochucos,group,1946,Peru,,3
Q3259792,Los Muñequitos de Matanzas,group,,,,2
Q5980126,Los Palmeras,group,1969,Argentina,Los Palmeras.jpg,3
Q1361546,Los Panchos,group,1944,Mexico,Los Panchos en 1954 (cropped).jpg,21
Q3259757,Los Papines,group,,,,1
Q1870547,Los Shapis,group,1981,Peru,LOS SHAPIS.jpg,5
Q3244395,Los Temerarios,group,1978,Mexico,,5
Q1467310,Los Tigres del Norte,group,1969,Mexico,Los Tigres Del Norte 1.jpg,9
Q6683325,Los Tucanes de Tijuana,group,1987,Mexico,Tucastar.jpg,3
Q1870602,Los Van Van,group,1969,Cuba,Los Van Van dans les nuits d'Afrique Montréal 2015.jpg,14
Q5980563,Los Wawancó,group,1955,Argentina,,2
Q5980565,Los Wembler's de Iquitos,group,1968,Peru,Los Wembler's de Iquitos Music Peru Smithsonian Folk Festival Washington DC 7244 (19424197806).jpg,3
Q6683362,Los Yonic's,group,1975,Mexico,,2
Q5981294,Los Ángeles Azules,group,1980,Mexico,Los Ángeles Azules.jpg,7
Q111083794,Loski,person,2012,United Kingdom,,1
Q18857432,Lost Frequencies,person,2014,Belgium,2016 Open Beatz - Lost Frequencies - by 2eight -DSC 5232.jpg,27
Q104839629,Lotic,person,1989,United States,,1
Q93604,Lotte Lenya,person,1928,Austria,Lotte Lenya.jpg,42
Q723821,Lou Donaldson,person,1952,United States,Lou Donaldson Quartet 2015 (20259143008).jpg,23
Q590911,Lou Harrison,person,1917,United States,Lou Harrison 1940s.jpg,19
Q129273842,Louie Ray,person,,United States,,0
Q504743,Louis Andriessen,person,1939,Kingdom of the Netherlands,"Louis Andriessen, Bestanddeelnr 932-5716.jpg",30
Q1779,Louis Armstrong,person,1914,United States,"Louis Armstrong, by Harry Warnecke and Gus Schoenbaechler, 1947.jpg",178
Q4001165,Louis Jordan and his Tympany Five,group,,United States,"Louis Jordan's Typany Five, New York, N.Y., between 1946 and 1948 (William P. Gottlieb 04751).jpg",4
Q25345325,Louis the Child,group,2013,United States,,3
Q1872126,Louisa Mark,person,1975,United Kingdom,,4
Q4890261,Lourdes Iriondo Mujika,person,1937,Spain,Lourdes Iriondo 1971 txiki.jpg,5
Q276136,Love Song,group,,,,10
Q6691331,Love Spirals Downwards,group,1991,United States,,3
Q941559,Low,group,1993,United States,Low-2008-09-11-Barby-06.jpg,18
Q921236,LTJ Bukem,person,1967,United Kingdom,Ltjbukem1.jpg,16
Q1378892,Luambo Makiadi,person,1938,Democratic Republic of the Congo,Franco Luambo Makiadi.jpg,20
Q131573800,Luan Pereira,person,2003,,Luan Pereira - TVZ 2024.png,1
Q353853,Luan Santana,person,2007,Brazil,Luan Santana 2022.JPG,27
Q1279889,Luc Ferrari,person,1950,France,Luc Ferrari Composer of France.jpg,15
Q316532,Luca Marenzio,person,1577,Republic of Venice,"Luca conte Marenzio, Komponist des 16. Jahrhunderts.jpg",27
Q431554,Lucha Reyes,person,1958,Peru,Lucha Reyes (cantante peruana).jpg,11
Q363265,Lucho Bermúdez,person,1912,Colombia,,8
Q954681,Lucho Gatica,person,1946,Chile,Lucho Gatica (2011).jpg,19
Q221450,Luciano Berio,person,1947,Italy,Luciano Berio.jpg,47
Q256813,Lucinda Williams,person,1978,United States,Lucinda Williams2007.jpg,34
Q167546,Lucio Dalla,person,1966,Italy,Lucio Dalla 1.JPG,44
Q725945,Luckey Roberts,person,1887,United States,"Charles L. ""Luckey"" Roberts standing with his much taller pal, Willie ""The Lion"" Smith, in 1958.jpg",11
Q3595213,Lucky Ali,person,1962,India,LuckyAli.jpg,18
Q193676,Ludacris,person,1998,Gabon,Ludacris 2008 (cropped).jpg,55
Q16337938,Ludmilla,person,2012,Brazil,Ludmilla at Rock in Rio in September 2022 (1).png,14
Q83182,Ludovico Einaudi,person,1980,Italy,Ludovico Einaudi in Tehran 12 (cropped)2.jpg,47
Q434821,Ludwig Minkus,person,1826,Austria–Hungary,Leon Minkus -photo by B. Braquehais -circa 1865.JPG,31
Q255,Ludwig van Beethoven,person,1782,Electorate of Cologne,Beethoven.jpg,273
Q189766,Luigi Boccherini,person,1756,Italy,LBoccherini.jpg,56
Q160451,Luigi Nono,person,1924,Italy,Luigi Nono (1979).jpg,38
Q434916,Luigi Russolo,person,1901,Italy,Luigi Russolo ca. 1916.gif,37
Q469068,Luigi Tenco,person,1959,Italy,Tenco Sanremo 1967.jpg,29
Q2410356,Luis Alberto del Paraná,person,1942,Paraguay,Luis Guitarra.jpg,8
Q1398571,Luis Eduardo Aute,person,1966,Spain,Aute recogida premio.jpg,23
Q322350,Luis Enrique,person,1973,Nicaragua,Luis Enrique adjusted.jpg,10
Q1069140,Luis Miguel,person,1981,Mexico,Luis miguel 328 (cropped) (2).jpg,37
Q27927609,Luis Vargas Rosas,person,1897,Chile,Luis Vargas Rosas y Henriette Petit.jpg,3
Q10320631,Luiz Ayrão,person,1942,Brazil,Luiz ayrao remix tvbrasil.jpg,2
Q1597249,Luiz Caldas,person,1963,Brazil,Luizcaldastvbrasil.jpg,5
Q982314,Luiz Gonzaga,person,1940,Brazil,Luiz Gonzaga (1957).jpg,26
Q166197,Luke Bryan,person,2006,United States,Luke Bryan (cropped).jpg,27
Q1352724,Luke Vibert,person,1990,United Kingdom,LukeVibert.jpg,10
Q24760,Luna Sea,group,1986,Japan,LUNA SEA Singapore 2013 02.jpg,22
Q310116,Lupe Fiasco,person,2000,United States,Lupe Fiasco 2012.jpg,36
Q1791454,Lupicínio Rodrigues,person,1914,Brazil,Lupicínio Rodrigues (1968).tif,7
Q1668512,Lush,group,1988,United Kingdom,Lush in my backyard.jpg,20
Q913245,Lustmord,person,1980,United Kingdom,Lustmord cropped.jpg,16
Q311306,Luther Vandross,person,1969,United States,Luther Vandross 1985b.jpg,40
Q114213152,Luxury Elite,person,,,,1
Q555770,Luís Goes,person,1933,Portugal,,5
Q1778165,Lycia,group,1988,United States,,7
Q864524,Lydia Mendoza,person,1927,United States,Lydia Mendoza.jpeg,10
Q163593,Lynn Anderson,person,1947,United States,2010 Lynn Anderson Concert.jpg,31
Q158462,Lynyrd Skynyrd,group,1964,United States,Hellfest2019LynyrdSkynyrd 07.jpg,62
Q4477966,Lyubov Uspenskaya,person,1979,Soviet Union,Руслан Гулямов и Любовь Успенская (cropped).jpg,11
Q207951,Léo Delibes,person,1850,France,Delibes Leo Luckhard.png,53
Q320146,Léo Ferré,person,1941,France,LeoFerre-Rome-1972.png,41
Q297501,Léonin,person,1135,France,Codex montpellier P.jpg,42
Q3272154,Lü Wencheng,person,1898,People's Republic of China,,5
Q71107071,M-Beat,person,1992,United Kingdom,,3
Q2880506,M. Balamuralikrishna,person,1938,Dominion of India,Pandit balamuralikrishna.jpg,20
Q708129,M. J. Cole,person,1997,United Kingdom,,9
Q20453682,M. Osman,person,1955,Malaysia,,1
Q6713084,M. S. Fernando,person,1956,,,1
Q465067,M. S. Subbulakshmi,person,1930,Dominion of India,M. S. Subbulakshmi (03).jpg,39
Q1052019,M.O.P.,group,1993,United States,Mop-04-mika.jpg,17
Q2162641,M1dy,person,,Japan,,4
Q239533,Ma Rainey,person,1899,United States,MaRainey.jpg,36
Q14517,Mac DeMarco,person,2008,Canada,Mac DeMarco 2019 (48210650642) (cropped).jpg,35
Q1368449,Mac Dre,person,1984,United States,,17
Q3841925,Mac Mall,person,1992,United States,,5
Q324726,Mac Miller,person,2007,United States,Mac Miller 2017.jpg,47
Q1882498,Mac Wiseman,person,1944,United States,Mac Wiseman 2008.jpg,10
Q16661959,Maceo Plex,person,1993,United States,2015-07-19 6886 Maceo Plex (Sea You).jpg,8
Q111337749,Mach-Hommy,person,,United States,,4
Q3274295,Machel Montano,person,1984,Trinidad and Tobago,Machel Montano (Reggae Awards 2007).jpg,9
Q319458,Machine Head,group,1991,United States,Machine Head en concert à La Rochelle en 2018 (cropped).jpg,39
Q594166,Machinedrum,person,2000,United States,Machine Drum.jpg,5
Q462983,Machito,person,1928,Cuba,"Machito, Glen Island Casino, New York, N.Y., ca. July 1947 (William P. Gottlieb 13821).jpg",18
Q16853301,Macklemore & Ryan Lewis,group,2008,United States,Macklemore & Ryan Lewis at Sasquatch 2011.jpg,13
Q110128013,Macross 82-99,person,2013,,Macross pinchando en Atomic Pixel Party en BCN.jpg,3
Q6725992,Mad Lion,person,1901,Jamaica,,3
Q918458,Mad Professor,person,1979,United Kingdom,TIFUS Y MAD PROFESSOR.jpg,15
Q836686,Mad Sin,group,1987,Germany,Hellfest2019MadSin 03.jpg,14
Q1355154,Madeon,person,2009,France,Madeon (color corrected).png,25
Q503031,Madlib,person,1993,United States,MadlibMarch2014Echo (cropped).jpg,21
Q745741,Madness,group,1979,United Kingdom,Madness Scarborough Open Air 2024.jpg,34
Q1744,Madonna,person,1979,United States,MadonnaO2171023 (97 of 133) (53269593787) (cropped).jpg,193
Q1133218,Mael Mórdha,group,1998,Ireland,Mael Mordha Cernunnos Pagan Fest 2008 03.jpg,8
Q3843061,Mafikizolo,group,1997,South Africa,Mafikizolo Performing at MTV Africa Music Awards 2014.JPG,7
Q549960,Magic Sam,person,1937,United States,AABF 1969 Magic Sam JT.jpg,18
Q1663028,Magic System,group,1996,Ivory Coast,Magic System 1.jpg,13
Q914489,Magma,group,1969,France,Magma Roadburn 2017.jpg,27
Q6731948,Magnolia Shorty,person,1994,United States,,3
Q206466,Mahalia Jackson,person,1927,United States,"Mahalia Jackson 1962, van Vechten, LC-USZ62-91314 (cropped).jpg",55
Q841778,Mahavishnu Orchestra,group,1971,United States,,26
Q2750368,Maher Zain,person,2009,Sweden,Maher Zain Kony Concert March2014.jpg,46
Q3277803,Mahmoud Guinia,person,1951,Morocco,Maalem Mahmoud Guinia.jpg,7
Q1760208,Mahotella Queens,group,1964,South Africa,Mahotella Queens.jpg,11
Q326819,Mahzuni Şerif,person,1964,Turkey,,10
Q28677153,Maiara & Maraisa,group,2002,Brazil,16 02 2020 Jogo Flamengo x Atlético PR (49543345207) (cropped).jpg,7
Q15052763,Main Attrakionz,group,2010,United States,,3
Q1756790,Majida El Roumi,person,1975,Lebanon,Majida El Roumi in a portrait from 1994.jpg,26
Q12858987,Major Lance,person,1939,United States,Major Lance 1965.jpg,11
Q1886342,Makgona Tsohle Band,group,1964,South Africa,,2
Q5990377,Mal que Fuma!,group,1998,Argentina,,2
Q48976227,Malaa,person,2015,France,RIE2023Malaa 03.jpg,4
Q3281598,Malavoi,group,1972,France,,3
Q853545,Malice Mizer,group,1992,Japan,MALICE MIZER session DSV.png,33
Q3695398,Malkit Singh,person,1986,India,Andrew Scheer celebrated Indian Independence Day (44177059821) (cropped).jpg,6
Q87800198,Mall Grab,person,1994,,,3
Q3181884,Mallikarjun Mansur,person,1928,Dominion of India,Mallikarjun Mansur 2014 stamp of India.jpg,19
Q110826804,MALO,person,1996,France,,1
Q274181,Mamie Smith,person,1883,United States,MamieSmith.png,23
Q3844211,Man Is the Bastard,group,1990,United States,,7
Q715345,Mance Lipscomb,person,1960,United States,Mance Lipscomb 1960s LOC.jpg,10
Q3644372,Mandoza,person,2016,South Africa,,8
Q1282844,Mandrill,group,1968,United States,,3
Q319265,Manfred Mann,group,1962,United Kingdom,Manfred mann 05121976 02 300.jpg,25
Q1529102,Mannheim Steamroller,group,1974,United States,,9
Q976090,Mannie Fresh,person,1984,United States,Mannie Fresh interview on The Come Up Show (34808848805) (cropped).jpg,17
Q6751197,Manoj Tiwari,person,1983,India,Manoj Tiwari at the launch of T P Aggarwal's trade magazine 'Blockbuster' 22.jpg,14
Q6751214,Manolis Angelopoulos,person,1939,Greece,,3
Q1890975,Manolito y su Trabuco,group,,Cuba,,3
Q447433,Manos Hatzidakis,person,1944,Greece,Hatzidakis Nicopolis 1987.jpg,29
Q1891055,Manos Loïzos,person,1937,Greece,,13
Q9027531,Mansyur S.,person,1969,Indonesia,,10
Q13094926,Manthous,person,1969,Indonesia,,2
Q505683,Mantovani,person,1939,United Kingdom,Annunzio Paolo Mantovani (1970).jpg,18
Q1569035,Mantronix,group,1984,United States,,9
Q445829,Manu Dibango,person,1961,France,LesEscales2019ManuDibango 03 (cropped).jpg,46
Q3286792,Manuel Corona,person,1880,Cuba,CoronaM.jpg,6
Q6754546,Maracaibo 15,group,1974,Venezuela,,2
Q26625,Marc Anthony,person,1983,United States,Interview with Marc Anthony (cropped).png,56
Q10359176,Marc Forrester,person,,,,1
Q65829,Marc Trauner,person,1989,Germany,,10
Q55524,Marc-Antoine Charpentier,person,1670,Kingdom of France,MA Charpentier II.jpg,49
Q1892935,Marcel Azzola,person,1927,France,"Marcel Azzola, 2005.jpg",9
Q1275017,Marcelo D2,person,1998,Brazil,Marcelo D2.jpg,11
Q3290053,Marco Bailey,person,1970,Belgium,Marco Bailey.JPG,5
Q1498245,Marco Carola,person,1990,Italy,Marco Carola.jpg,7
Q711454,Marco V,person,1991,Kingdom of the Netherlands,MarcoV 2007.jpg,16
Q60694463,Marcus Intalex,person,1991,United Kingdom,Marcus Intalex.jpg,5
Q1406177,Marcus Roberts,person,1963,United States,Marcus Roberts 2010.jpg,12
Q2910639,Margalit Tzan'ani,person,1971,Israel,Margol social justice Beersheba 2.jpg,8
Q3290634,Margot Loyola,person,1918,Chile,Margot Loyola 2013 (11116198533).jpg,15
Q464191,Mari Boine,person,1985,Norway,Riddu Riđđu 18 Mari Boine-9633 (42694423734) crop oaivi.jpg,28
Q235980,Maria Bethânia,person,1965,Brazil,26 Prêmio da Música Brasileira (18709432655).jpg,34
Q237042,Maria del Mar Bonet,person,1966,Spain,Maria del Mar Bonet (2005).jpg,29
Q234918,Maria Farantouri,person,1965,Kingdom of Greece,Maria Farantouri 2022 (cropped).jpg,27
Q255725,Maria Tănase,person,1935,Romania,Maria Tanase 1937.jpg,24
Q1184884,Mariachi Vargas de Tecalitlán,group,1897,Mexico,Mariachi Vargas Simbolo.png,8
Q41076,Mariah Carey,person,1988,United States,Mariah Carey Library of Congress 2023 2 (cropped)02.jpg,126
Q231923,Marian Anderson,person,1925,United States,Marian Anderson 1951.JPG,58
Q1896942,Marianne und Michael,group,,,,3
Q2601735,Marie Dubas,person,1894,France,,11
Q6762922,Marie Lloyd,person,1870,United Kingdom of Great Britain and Ireland,Marie Lloyd by Langfier Ltd.jpg,15
Q521949,Marifé de Triana,person,1955,Spain,Marifé de Triana Copla.jpg,12
Q678410,Marillion,group,1979,United Kingdom,Marillion2.jpg,35
Q186327,Marilyn Manson,person,1989,United States,Marilyn Manson Live in Roma 25 july 2017- 44 (cropped).jpg,96
Q452094,Marina Rossell,person,1974,Spain,Marina Rossell Festival Barnasants 2013.jpg,12
Q434106,Marinella,person,1956,Greece,Marinella2008.jpg,29
Q722618,Mario Bauzá Cárdenas,person,1927,Cuba,Mario Bauzá.jpg,8
Q299331,Mario Lanza,person,1944,United States,Mario Lanza Pinkerton.jpg,47
Q695653,Mario Merola,person,1959,Italy,Mario Merola.jpeg,12
